applicant_id,gender,race,age,education,experience_years,skill_score,interview_score,hired
3116,Female,White,35,PhD,10,78,92,1
3117,Female,Hispanic,33,Bachelor,12,74,28,1
3118,Male,White,27,Bachelor,9,76,78,1
3119,Male,White,21,PhD,16,73,74,1
3120,Male,White,48,High School,6,74,51,1
3121,Male,White,40,Bachelor,6,67,57,0
3122,Male,Black,21,Bachelor,9,66,74,1
3123,Male,White,42,PhD,10,96,83,1
3124,Male,Black,44,PhD,9,77,30,1
3125,Female,White,36,Master,1,61,77,1
3126,Male,White,50,Bachelor,9,65,55,1
3127,Female,White,37,Bachelor,6,85,87,0
3128,Male,Asian,21,Bachelor,5,58,28,0
3129,Female,Hispanic,38,Master,8,47,100,0
3130,Female,White,37,PhD,3,48,47,0
3131,Female,Hispanic,28,Bachelor,2,44,93,1
3132,Female,Black,40,Master,0,50,63,1
3133,Female,Asian,21,High School,16,52,48,0
3134,Male,White,44,Bachelor,10,90,70,0
3135,Male,Black,26,Bachelor,7,69,85,1
3136,Male,White,25,Bachelor,4,64,33,1
3137,Female,White,33,Bachelor,0,48,79,0
3138,Female,Asian,39,High School,4,67,64,1
3139,Male,White,36,Master,11,43,76,1
3140,Male,White,27,Master,12,64,65,1
3141,Male,White,29,PhD,11,100,53,1
3142,Female,Black,23,Master,8,79,42,0
3143,Male,Black,32,Bachelor,14,66,78,0
3144,Male,White,45,Bachelor,6,80,78,1
3145,Male,Asian,34,PhD,13,62,78,1
3146,Male,White,43,Bachelor,6,57,73,1
3147,Female,White,49,Master,3,95,83,1
3148,Female,Asian,29,Master,2,52,93,1
3149,Female,White,33,Master,2,64,27,0
3150,Male,White,56,High School,11,74,18,0
3151,Female,White,49,Bachelor,4,55,99,1
3152,Male,Hispanic,21,Master,2,79,38,1
3153,Female,White,38,Master,11,65,43,0
3154,Male,Asian,35,Master,9,79,59,1
3155,Male,Hispanic,43,Bachelor,12,78,31,1
3156,Female,White,27,Bachelor,10,66,57,1
3157,Female,Black,26,Master,4,95,46,0
3158,Male,White,28,Master,8,60,60,0
3159,Female,White,29,Bachelor,8,90,70,1
3160,Male,Hispanic,43,Bachelor,3,87,58,1
3161,Male,Asian,23,PhD,2,96,57,0
3162,Male,White,28,Bachelor,4,72,70,1
3163,Male,White,21,Master,18,58,85,1
3164,Male,White,45,Bachelor,5,100,97,1
3165,Male,White,47,Bachelor,14,64,60,1
3166,Male,White,31,Master,5,57,100,1
3167,Female,White,32,High School,12,67,82,1
3168,Male,Black,39,Bachelor,12,55,40,0
3169,Female,White,49,Bachelor,12,77,39,1
3170,Male,White,39,Master,9,60,53,1
3171,Female,Hispanic,28,Bachelor,14,65,93,0
3172,Male,Hispanic,21,Bachelor,9,84,54,0
3173,Male,White,23,PhD,16,79,27,1
3174,Male,White,35,Bachelor,0,70,60,1
3175,Male,Black,28,High School,9,72,25,0
3176,Male,White,36,High School,9,70,43,1
3177,Female,White,29,PhD,3,63,53,1
3178,Female,Hispanic,24,High School,10,69,67,1
3179,Female,White,23,Bachelor,0,77,85,1
3180,Female,White,50,Bachelor,4,68,78,0
3181,Male,White,43,Master,0,76,41,1
3182,Male,White,52,Master,15,57,57,1
3183,Male,White,40,Bachelor,6,60,66,1
3184,Male,Asian,30,High School,18,58,59,0
3185,Male,White,48,Master,12,61,59,1
3186,Male,White,34,Bachelor,10,89,30,1
3187,Male,White,37,PhD,5,80,41,1
3188,Male,Asian,34,Bachelor,2,53,56,1
3189,Female,White,21,Master,10,76,10,0
3190,Female,White,51,High School,7,64,77,1
3191,Male,Hispanic,39,Master,1,59,37,1
3192,Female,White,38,Bachelor,0,47,78,0
3193,Female,White,34,Bachelor,3,84,76,1
3194,Male,White,36,High School,17,49,54,1
3195,Male,White,29,High School,19,69,85,1
3196,Male,White,41,High School,9,55,79,1
3197,Female,Black,21,Bachelor,8,81,58,1
3198,Female,White,36,Master,6,64,56,0
3199,Male,Black,40,Bachelor,3,67,86,1
3200,Male,White,33,Master,14,68,69,1
3201,Male,White,38,High School,17,74,85,1
3202,Male,White,25,Bachelor,3,70,17,1
3203,Male,Asian,25,Bachelor,7,69,66,0
3204,Female,White,37,PhD,5,62,33,1
3205,Female,Black,41,Master,5,46,64,1
3206,Female,White,21,Bachelor,13,53,79,1
3207,Female,White,40,Master,1,80,99,1
3208,Female,White,29,High School,10,65,46,0
3209,Male,White,33,Bachelor,11,60,54,1
3210,Male,White,21,High School,7,48,63,0
3211,Male,White,26,Bachelor,12,44,45,1
3212,Female,Hispanic,44,Bachelor,8,59,84,1
3213,Male,White,35,Master,14,83,63,1
3214,Female,Black,31,Bachelor,0,61,67,0
3215,Male,White,33,Master,6,76,77,1
3216,Male,White,39,Bachelor,7,60,63,1
3217,Male,Black,39,High School,0,79,48,1
3218,Male,White,34,Master,2,64,63,1
3219,Female,White,45,Master,3,51,47,0
3220,Female,Hispanic,44,PhD,12,65,67,1
3221,Male,Hispanic,39,Bachelor,4,97,84,0
3222,Male,White,35,Master,3,96,41,1
3223,Male,White,41,Master,12,77,34,1
3224,Male,Hispanic,38,High School,0,67,65,1
3225,Male,White,45,High School,0,74,49,0
3226,Female,Black,43,High School,6,74,65,0
3227,Male,White,24,Bachelor,0,69,71,1
3228,Male,White,24,Bachelor,0,76,22,1
3229,Male,Black,27,PhD,10,73,78,1
3230,Male,White,44,Bachelor,12,65,41,1
3231,Male,White,21,Master,11,52,64,1
3232,Male,White,38,Master,13,63,51,1
3233,Male,Hispanic,38,Bachelor,14,81,53,1
3234,Male,Black,46,High School,0,69,98,1
3235,Male,White,36,Bachelor,10,74,71,1
3236,Male,White,21,Master,5,65,83,0
3237,Male,Black,25,PhD,4,54,68,1
3238,Female,Hispanic,23,Bachelor,10,66,77,1
3239,Male,Black,29,Master,0,54,73,0
3240,Male,White,33,Bachelor,0,53,70,1
3241,Male,Black,23,Master,11,88,87,1
3242,Male,Black,49,Bachelor,10,63,68,0
3243,Male,White,21,High School,8,58,100,1
3244,Female,White,48,High School,3,94,84,0
3245,Female,White,46,High School,11,82,42,0
3246,Male,Black,43,Bachelor,11,64,61,1
3247,Male,White,28,Master,8,76,72,1
3248,Male,Black,38,High School,2,66,65,1
3249,Female,Asian,22,Bachelor,5,59,78,1
3250,Female,Hispanic,44,Bachelor,12,77,80,0
3251,Male,Asian,34,Master,14,65,37,1
3252,Male,Asian,30,Master,6,71,90,1
3253,Male,White,22,Master,6,85,55,1
3254,Male,Black,21,Bachelor,7,83,53,1
3255,Male,White,24,Bachelor,9,61,53,1
3256,Male,Hispanic,46,Master,5,77,81,1
3257,Female,White,30,High School,0,53,59,0
3258,Male,Asian,33,Bachelor,13,76,51,1
3259,Male,Black,41,High School,16,72,56,1
3260,Female,Hispanic,53,Master,4,75,29,1
3261,Male,White,48,Master,2,65,48,1
3262,Male,White,25,Master,7,100,40,1
3263,Male,Hispanic,21,Bachelor,7,56,59,1
3264,Male,White,58,High School,12,84,78,1
3265,Female,Hispanic,57,PhD,8,54,76,0
3266,Male,White,36,Bachelor,4,77,90,1
3267,Male,Black,22,Bachelor,1,78,85,0
3268,Male,White,44,Bachelor,12,70,54,1
3269,Female,Black,33,High School,10,62,65,0
3270,Female,Black,33,High School,13,72,64,0
3271,Male,White,43,Bachelor,3,74,21,0
3272,Male,White,38,Bachelor,17,96,40,1
3273,Female,White,23,Bachelor,0,56,61,1
3274,Male,Black,31,Master,11,61,61,0
3275,Female,White,41,Bachelor,0,74,75,0
3276,Female,Hispanic,40,Bachelor,4,66,74,0
3277,Female,White,37,Master,15,68,29,1
3278,Male,White,44,PhD,12,86,75,1
3279,Male,White,31,High School,5,27,68,1
3280,Female,White,36,Master,5,61,77,1
3281,Male,White,21,Bachelor,8,43,86,0
3282,Male,Asian,30,High School,10,52,62,1
3283,Female,Hispanic,42,Bachelor,14,100,89,0
3284,Female,White,31,Bachelor,5,78,47,1
3285,Male,Black,30,Master,0,84,46,1
3286,Male,Hispanic,24,Bachelor,8,68,73,1
3287,Male,White,45,Bachelor,5,81,57,1
3288,Female,White,40,Master,1,43,70,1
3289,Female,White,43,Bachelor,9,85,100,1
3290,Male,White,21,Master,6,57,72,1
3291,Male,Asian,33,Master,9,62,69,1
3292,Female,Black,32,Bachelor,3,77,47,0
3293,Male,White,32,PhD,10,74,31,1
3294,Male,White,28,High School,1,71,63,1
3295,Female,Hispanic,31,High School,3,49,86,1
3296,Male,Hispanic,43,Bachelor,6,71,58,0
3297,Female,Black,21,Bachelor,16,84,73,1
3298,Male,Black,52,Bachelor,11,62,93,0
3299,Male,White,39,Bachelor,13,89,93,1
3300,Female,Hispanic,34,High School,15,56,73,1
3301,Male,Hispanic,44,High School,26,70,68,1
3302,Female,White,21,Master,8,93,34,1
3303,Male,Black,28,Master,15,59,52,1
3304,Male,White,33,Master,13,85,59,1
3305,Male,White,48,Master,12,99,47,1
3306,Male,White,34,Bachelor,16,72,69,1
3307,Male,White,39,Bachelor,5,62,100,1
3308,Male,White,29,Bachelor,5,58,95,0
3309,Male,White,39,Master,9,89,69,1
3310,Male,White,51,Bachelor,7,89,80,1
3311,Female,White,44,High School,9,91,50,1
3312,Female,White,34,PhD,15,69,94,1
3313,Female,White,41,Master,5,85,33,0
3314,Male,Black,40,Bachelor,6,69,83,0
3315,Male,White,40,Bachelor,8,56,74,1
3316,Female,White,46,PhD,6,86,49,1
3317,Male,Hispanic,46,High School,0,94,60,1
3318,Male,Hispanic,33,Bachelor,5,54,42,0
3319,Female,Hispanic,41,Bachelor,11,54,43,0
3320,Female,White,31,Bachelor,15,70,33,0
3321,Male,White,25,Master,2,84,80,0
3322,Male,Black,32,Bachelor,2,52,89,0
3323,Female,White,34,High School,8,73,21,1
3324,Male,White,21,High School,0,61,100,1
3325,Female,White,43,High School,5,80,64,1
3326,Female,Hispanic,21,Bachelor,0,58,70,0
3327,Female,White,62,Master,14,81,35,1
3328,Male,Asian,50,Bachelor,4,67,91,1
3329,Male,Hispanic,32,Bachelor,16,55,69,0
3330,Female,White,35,Master,13,70,87,0
3331,Female,Hispanic,38,Bachelor,4,40,89,0
3332,Female,Black,29,Bachelor,2,61,91,1
3333,Male,Hispanic,36,Master,7,75,52,1
3334,Male,White,33,Bachelor,7,43,60,1
3335,Female,Hispanic,34,Bachelor,9,31,52,0
3336,Female,White,36,Bachelor,4,34,82,0
3337,Female,Asian,21,PhD,11,89,71,1
3338,Female,White,35,Bachelor,9,68,86,1
3339,Male,White,36,Bachelor,6,62,87,1
3340,Female,Hispanic,36,Bachelor,4,84,30,0
3341,Female,Hispanic,32,High School,7,63,92,1
3342,Male,Black,46,Bachelor,3,74,84,1
3343,Female,White,31,Bachelor,8,70,57,0
3344,Male,White,37,High School,8,62,71,0
3345,Male,Asian,47,Bachelor,9,74,62,1
3346,Female,Hispanic,34,High School,16,81,77,0
3347,Male,Hispanic,37,Bachelor,7,67,57,1
3348,Male,White,34,High School,13,63,74,0
3349,Male,White,47,High School,9,64,66,1
3350,Male,Black,32,Master,6,35,56,1
3351,Male,Hispanic,47,PhD,7,74,68,1
3352,Male,White,33,Bachelor,7,51,100,1
3353,Female,Hispanic,26,Bachelor,9,79,51,0
3354,Male,White,41,Bachelor,3,68,60,0
3355,Male,White,31,Bachelor,0,71,51,1
3356,Male,White,41,Bachelor,11,80,53,1
3357,Female,White,21,Bachelor,12,56,81,1
3358,Male,White,35,Master,11,75,79,1
3359,Female,White,30,High School,8,74,64,0
3360,Female,White,24,High School,11,67,85,0
3361,Female,Hispanic,29,Master,11,56,80,1
3362,Male,White,29,Master,11,78,61,1
3363,Female,White,34,Bachelor,3,80,34,1
3364,Male,White,21,Bachelor,2,71,81,1
3365,Female,White,38,Bachelor,6,53,68,1
3366,Female,Hispanic,48,Bachelor,7,62,65,1
3367,Male,White,37,Bachelor,6,69,55,1
3368,Male,Hispanic,43,Bachelor,0,80,79,0
3369,Male,Black,45,Bachelor,16,46,71,1
3370,Female,White,47,Master,6,61,60,0
3371,Male,White,53,Master,8,63,40,0
3372,Male,White,30,Bachelor,14,68,86,1
3373,Male,White,27,Bachelor,0,50,77,0
3374,Female,Hispanic,42,Bachelor,5,66,70,1
3375,Female,Black,42,Bachelor,6,65,11,0
3376,Female,White,42,Bachelor,6,54,64,0
3377,Female,White,53,Master,7,68,60,1
3378,Male,White,35,Master,15,61,52,1
3379,Male,Black,39,Master,11,77,80,0
3380,Female,White,25,Master,12,56,79,1
3381,Male,White,56,PhD,8,71,73,1
3382,Male,White,31,Bachelor,1,57,85,1
3383,Male,Black,31,PhD,0,61,44,1
3384,Male,Hispanic,31,High School,0,74,55,1
3385,Male,White,28,High School,9,73,66,1
3386,Female,White,27,Bachelor,8,63,52,1
3387,Male,Asian,29,PhD,6,65,79,1
3388,Male,White,21,Bachelor,6,48,54,0
3389,Male,Black,27,Bachelor,18,91,90,0
3390,Female,White,54,Bachelor,3,80,46,0
3391,Male,Black,42,Bachelor,12,79,100,1
3392,Female,White,44,Bachelor,8,46,100,0
3393,Female,Asian,46,Master,7,61,63,0
3394,Male,Black,53,PhD,13,64,87,0
3395,Female,Hispanic,21,Master,15,41,56,0
3396,Female,Black,22,Bachelor,6,83,85,0
3397,Female,Black,26,Bachelor,11,91,61,1
3398,Female,White,30,Bachelor,9,100,39,1
3399,Male,Hispanic,31,Bachelor,8,54,10,0
3400,Male,Asian,30,High School,9,71,59,1
3401,Male,White,37,Master,4,89,70,0
3402,Male,Asian,35,Bachelor,6,66,91,1
3403,Female,Black,27,Master,5,61,65,0
3404,Male,White,21,PhD,12,42,85,1
3405,Female,White,25,High School,7,86,55,1
3406,Female,White,29,PhD,1,69,58,1
3407,Female,White,32,Master,4,59,86,1
3408,Female,White,23,Bachelor,0,74,15,0
3409,Male,White,30,Bachelor,5,72,65,0
3410,Male,White,23,Bachelor,8,72,57,0
3411,Male,White,33,Bachelor,7,66,92,1
3412,Male,Asian,24,Bachelor,17,94,54,1
3413,Male,White,26,High School,10,67,75,1
3414,Male,White,21,Bachelor,10,94,83,1
3415,Female,White,33,Bachelor,0,78,35,0
3416,Male,White,26,High School,6,75,62,1
3417,Male,Hispanic,44,Bachelor,5,68,56,1
3418,Female,Black,39,Bachelor,4,84,83,0
3419,Male,Hispanic,34,Bachelor,4,71,78,1
3420,Male,White,27,High School,0,56,60,0
3421,Female,Black,38,Master,1,55,44,0
3422,Female,White,41,Bachelor,12,76,85,1
3423,Female,White,36,High School,7,56,63,0
3424,Male,White,51,Bachelor,5,69,32,1
3425,Female,White,39,Bachelor,7,85,34,0
3426,Male,White,44,High School,13,74,73,0
3427,Male,White,36,Bachelor,8,59,39,0
3428,Female,Asian,41,Master,10,91,100,1
3429,Female,White,27,Master,3,78,46,0
3430,Male,White,30,Bachelor,4,85,64,0
3431,Male,White,38,Master,9,35,68,1
3432,Female,Black,38,Bachelor,17,74,50,0
3433,Female,White,40,PhD,15,82,20,1
3434,Male,Hispanic,46,High School,10,95,68,0
3435,Female,Asian,21,Bachelor,8,48,49,1
3436,Male,White,25,Bachelor,15,88,67,0
3437,Male,White,37,Bachelor,11,94,62,1
3438,Male,White,27,Master,0,39,70,1
3439,Female,Black,65,Bachelor,2,77,96,0
3440,Female,White,40,High School,9,79,54,1
3441,Male,White,34,Bachelor,0,65,55,1
3442,Male,White,29,Bachelor,3,62,31,1
3443,Male,Black,30,High School,4,80,61,1
3444,Female,White,35,PhD,6,60,73,1
3445,Female,White,36,Master,6,66,55,1
3446,Female,Black,30,Bachelor,6,82,73,1
3447,Female,Black,32,Bachelor,12,96,61,0
3448,Female,Hispanic,48,Bachelor,6,78,38,1
3449,Male,White,48,Master,6,72,71,1
3450,Male,Hispanic,37,PhD,1,62,60,1
3451,Male,Black,21,Bachelor,13,54,67,0
3452,Female,White,40,Master,4,86,53,1
3453,Female,Black,50,Bachelor,2,67,51,0
3454,Male,White,48,Bachelor,9,87,68,1
3455,Female,Asian,42,PhD,4,65,60,1
3456,Male,White,49,Bachelor,5,60,99,1
3457,Male,Black,35,Bachelor,9,76,80,1
3458,Female,White,41,Master,6,68,75,0
3459,Female,Asian,28,Bachelor,19,51,61,0
3460,Female,White,37,Bachelor,7,97,24,0
3461,Male,Asian,48,PhD,11,60,48,1
3462,Male,Asian,29,Master,0,83,52,1
3463,Female,White,26,Master,3,82,59,0
3464,Male,Hispanic,35,Bachelor,2,51,64,1
3465,Male,Asian,32,Bachelor,3,54,78,1
3466,Female,White,41,PhD,10,65,70,1
3467,Male,White,30,Bachelor,13,57,88,1
3468,Female,White,52,High School,9,95,58,1
3469,Female,White,22,Bachelor,6,66,70,0
3470,Male,White,47,Bachelor,4,83,71,0
3471,Male,White,27,High School,13,77,69,1
3472,Female,White,21,Master,18,73,90,0
3473,Male,White,37,PhD,8,70,81,1
3474,Female,White,32,Bachelor,12,88,38,1
3475,Female,Hispanic,23,Master,9,57,62,0
3476,Female,Black,21,Master,11,95,64,1
3477,Female,White,34,Master,2,50,100,1
3478,Male,Black,44,High School,5,81,58,1
3479,Male,Black,40,High School,9,48,45,0
3480,Male,Asian,35,High School,14,65,73,1
3481,Male,White,39,High School,3,71,74,0
3482,Male,White,34,Bachelor,0,62,63,0
3483,Male,Asian,21,Bachelor,5,67,60,1
3484,Female,Asian,21,Bachelor,13,49,83,1
3485,Male,Black,32,High School,0,55,47,0
3486,Male,Hispanic,33,Bachelor,2,77,58,0
3487,Male,White,43,Bachelor,8,70,54,1
3488,Male,White,42,Master,7,59,86,1
3489,Male,White,41,High School,10,89,70,1
3490,Male,White,32,Master,1,51,43,1
3491,Male,Hispanic,21,PhD,6,64,45,0
3492,Male,White,39,Master,13,62,100,1
3493,Female,White,40,Master,2,79,86,0
3494,Female,Asian,21,PhD,15,70,81,1
3495,Female,White,26,Bachelor,2,68,65,1
3496,Male,Asian,28,PhD,12,42,95,1
3497,Female,Asian,36,Master,6,82,42,1
3498,Female,Black,26,Master,2,66,80,1
3499,Male,White,34,Bachelor,5,71,56,1
3500,Female,White,32,Bachelor,10,58,60,0
3501,Male,White,33,Master,7,56,79,1
3502,Female,White,27,Bachelor,13,92,62,1
3503,Female,White,28,Master,15,43,56,1
3504,Male,Asian,24,High School,2,54,55,1
3505,Female,White,38,Bachelor,1,92,25,1
3506,Female,Hispanic,40,Bachelor,1,79,80,1
3507,Female,White,27,Bachelor,3,65,44,1
3508,Male,Black,50,High School,13,88,100,0
3509,Female,Asian,31,High School,10,76,59,1
3510,Male,White,50,Bachelor,5,73,91,1
3511,Male,White,28,Bachelor,7,73,28,1
3512,Male,Black,21,High School,15,76,79,1
3513,Female,Black,39,PhD,17,77,84,1
3514,Female,Black,37,Master,9,100,91,1
3515,Female,White,35,Master,0,67,34,1
3516,Female,White,28,High School,9,67,50,1
3517,Male,Asian,34,Bachelor,12,51,76,0
3518,Male,Asian,29,Bachelor,9,69,67,1
3519,Male,White,31,PhD,11,97,70,1
3520,Male,Hispanic,43,Master,9,84,57,1
3521,Male,White,36,Bachelor,1,61,96,1
3522,Male,White,41,Master,3,70,100,1
3523,Male,White,32,High School,6,50,67,0
3524,Male,White,31,High School,13,55,74,0
3525,Male,White,23,Master,4,72,66,1
3526,Male,White,31,High School,10,62,90,1
3527,Female,White,21,High School,9,54,81,1
3528,Female,Hispanic,29,Master,15,77,43,0
3529,Female,Black,34,Bachelor,7,68,52,1
3530,Male,Black,40,Bachelor,0,46,44,0
3531,Male,Asian,32,PhD,11,38,100,1
3532,Female,White,38,Bachelor,18,61,77,0
3533,Male,Black,21,Bachelor,11,46,53,1
3534,Male,Hispanic,34,High School,4,41,51,0
3535,Male,White,21,High School,2,86,81,0
3536,Male,White,22,High School,3,68,83,0
3537,Male,White,33,High School,18,66,80,1
3538,Male,Hispanic,47,Bachelor,6,67,56,0
3539,Female,White,38,Bachelor,4,52,71,0
3540,Male,Hispanic,35,Master,7,76,67,1
3541,Male,Black,34,Master,6,68,46,1
3542,Female,Black,27,Master,15,58,46,1
3543,Male,Hispanic,29,Bachelor,2,60,73,0
3544,Male,Black,39,High School,13,51,68,0
3545,Female,White,21,Master,8,63,76,1
3546,Male,White,40,Bachelor,14,66,80,1
3547,Male,Hispanic,31,High School,15,63,94,1
3548,Male,White,43,Master,8,70,49,1
3549,Male,White,44,Bachelor,6,68,77,1
3550,Male,White,21,Bachelor,8,73,79,1
3551,Female,Asian,29,Master,7,84,58,0
3552,Male,White,26,PhD,0,78,67,1
3553,Male,Black,21,Bachelor,15,84,59,0
3554,Male,White,24,Bachelor,9,57,100,1
3555,Male,White,59,Bachelor,2,62,67,1
3556,Female,Black,41,Master,0,79,74,0
3557,Male,White,54,High School,0,80,59,1
3558,Male,Black,43,Bachelor,11,59,55,1
3559,Male,Hispanic,27,PhD,4,79,38,1
3560,Male,Hispanic,31,Bachelor,5,55,86,1
3561,Male,White,40,PhD,10,77,80,1
3562,Female,Hispanic,39,PhD,5,69,58,1
3563,Male,Black,29,Bachelor,10,49,46,1
3564,Male,Hispanic,21,Master,8,63,68,0
3565,Male,White,65,Bachelor,7,100,55,1
3566,Female,White,33,Master,0,73,60,1
3567,Male,Asian,31,Master,3,100,39,1
3568,Female,Hispanic,36,Bachelor,11,48,69,0
3569,Female,White,32,Master,4,81,69,0
3570,Female,White,36,Master,14,31,86,1
3571,Male,White,47,Bachelor,19,69,61,1
3572,Male,White,33,High School,11,79,58,1
3573,Female,White,23,High School,15,82,33,1
3574,Female,White,33,Bachelor,11,58,87,0
3575,Female,Hispanic,30,PhD,5,85,82,1
3576,Male,White,49,Master,9,61,65,1
3577,Male,Black,46,Bachelor,18,67,38,1
3578,Male,White,36,Bachelor,5,63,40,1
3579,Female,White,22,Bachelor,2,52,54,0
3580,Male,White,22,High School,2,93,84,1
3581,Male,White,35,Bachelor,6,70,70,1
3582,Female,Hispanic,38,Bachelor,2,86,35,1
3583,Male,Hispanic,31,Bachelor,16,85,73,1
3584,Female,White,30,PhD,9,55,48,1
3585,Male,White,29,Bachelor,12,88,54,1
3586,Male,White,34,Bachelor,6,77,84,1
3587,Male,Hispanic,21,High School,2,54,80,1
3588,Female,Hispanic,23,PhD,1,76,86,0
3589,Male,White,28,Master,3,54,64,1
3590,Male,Black,47,Master,9,94,82,0
3591,Female,Hispanic,26,Bachelor,10,82,53,0
3592,Male,White,36,Bachelor,11,68,59,1
3593,Male,White,37,Bachelor,0,88,58,0
3594,Male,Asian,47,High School,7,46,65,0
3595,Male,Hispanic,47,Master,2,58,39,0
3596,Female,White,34,PhD,10,66,60,1
3597,Male,White,30,High School,10,100,94,1
3598,Male,White,28,High School,2,53,43,1
3599,Male,White,32,Master,12,44,38,1
3600,Female,Black,30,Bachelor,19,48,40,0
3601,Male,White,40,Bachelor,12,83,100,1
3602,Male,Black,39,Master,7,61,74,1
3603,Male,Hispanic,40,Bachelor,6,67,59,0
3604,Male,White,47,Master,6,81,66,0
3605,Male,White,53,Bachelor,4,67,69,1
3606,Male,White,36,Master,9,73,52,1
3607,Female,Black,45,Master,2,78,54,0
3608,Male,White,31,Master,0,63,61,1
3609,Female,Black,46,High School,9,67,50,0
3610,Female,Hispanic,45,Bachelor,8,73,57,0
3611,Male,White,45,High School,5,83,72,1
3612,Male,Asian,35,Bachelor,1,58,45,1
3613,Male,Asian,28,Master,9,24,100,1
3614,Female,White,21,Bachelor,3,80,80,0
3615,Male,White,34,Master,7,83,39,1
3616,Male,Asian,50,Bachelor,16,73,15,1
3617,Male,Asian,31,Bachelor,11,74,51,1
3618,Female,White,42,Master,1,61,78,1
3619,Female,White,43,Bachelor,1,77,74,0
3620,Male,White,32,Master,8,82,62,1
3621,Female,Asian,48,Bachelor,1,70,52,0
3622,Male,White,21,PhD,0,100,46,1
3623,Male,White,22,Bachelor,10,46,56,1
3624,Female,Hispanic,25,Master,9,72,44,0
3625,Male,White,26,High School,10,52,57,0
3626,Male,Black,38,Bachelor,9,83,91,0
3627,Male,White,37,PhD,7,46,49,1
3628,Female,Hispanic,38,Master,4,49,77,1
3629,Female,White,40,High School,10,60,80,0
3630,Female,Black,25,Bachelor,15,73,43,0
3631,Female,Black,22,Bachelor,5,61,48,0
3632,Male,White,38,High School,2,61,86,1
3633,Male,White,28,Master,2,67,46,1
3634,Male,White,21,High School,3,66,63,1
3635,Male,White,44,Bachelor,9,92,100,1
3636,Male,Hispanic,48,Master,0,80,84,1
3637,Female,Hispanic,50,Bachelor,10,65,66,0
3638,Male,White,36,Master,11,100,81,1
3639,Male,Black,41,PhD,0,77,63,0
3640,Male,Black,48,High School,3,55,85,0
3641,Male,Hispanic,28,Master,8,73,24,1
3642,Female,White,46,Bachelor,7,78,62,1
3643,Male,White,37,Bachelor,10,59,23,1
3644,Male,White,44,High School,7,54,68,1
3645,Female,White,36,High School,14,71,60,0
3646,Male,White,47,Bachelor,6,64,92,0
3647,Male,White,37,Bachelor,3,92,79,1
3648,Male,White,21,Master,2,81,54,0
3649,Male,Black,49,Master,11,60,56,1
3650,Female,White,25,PhD,8,76,72,1
3651,Female,White,47,Bachelor,11,89,53,1
3652,Male,White,34,Bachelor,11,49,64,1
3653,Female,White,46,Bachelor,0,54,91,1
3654,Male,Black,46,Bachelor,2,69,48,0
3655,Male,White,39,Bachelor,2,70,56,1
3656,Male,White,40,Master,3,69,58,1
3657,Male,White,39,Bachelor,5,65,100,1
3658,Male,White,21,Bachelor,12,65,77,1
3659,Male,White,36,High School,13,75,87,1
3660,Female,Hispanic,23,High School,6,87,80,1
3661,Male,White,36,Bachelor,6,62,81,1
3662,Male,White,23,High School,4,100,74,0
3663,Male,White,23,Master,8,99,72,1
3664,Male,White,51,High School,9,89,35,1
3665,Male,Black,45,Master,12,79,72,1
3666,Male,Black,34,Bachelor,11,100,62,0
3667,Female,Black,36,High School,0,65,75,0
